516115002,SRI SAI NURSING HOME,"6/133, R S ROAD RAJAMPET RAJAMPET 516115 DIST: KADAPA ANDHRA PRADESH",Rajampet,516,356
516115003,Sri Balaji Clinical Laboratory,"C/o. Sri Balaji Nursing Home, 2/587 Sankar Muth Street, Sankar Muth Street",Rajampet,516,356
516172001,Manasa Nursing Home (DC),"Proddatur Road, Mydukur, Cuddapah- 516172",Mydukur,516,356
516193001,OUR LADY OF FATIMA HOSPITAL,PORUMAMILLA,Cuddapah,516,356
516193002,Children Specialist,"Main Road, Porumamilla, Opposite Police Station, -",Kadapa,516,356
516227001,V G K Hospital,"Nellore Road, Badvel Dist Kadapa, -",Kadapa,516,356
516269001,MADHAVI NURSING HOME,"HARINATHA STREET, RAYACHOTY,, DIST KADAPA.",Rayachoti,516,356
516269002,RAVITEJA NURSING HOME,RAYACHOTI,Cuddapah,516,356
516269003,DR.SMD.Abdul Razak C/O People Nursing Home,"Bhattu Street, Rayachoty, Near Bhatu Street, -",Rayachoty,516,356
516269004,Sri Sai Chandano Children Hospital,"D.NO: 55/65, Harinatha Street, Galividu Rao",Rayachoty,516,356
516360001,ABHILASH NETRA VIDYASALA,"3/1350, GANDHI ROAD OPP: ISWARYA COMPLEX PRODDATUR 516360 DIST KADAPA ANDHRA PRADESH",Proddatur,516,356
516360002,B. G. R. HOSPITAL,"GANDHI ROAD, PRODDATUR (P.O.), DIST. KADAPA",Proddatur,516,356
516360003,BHAVYA NURSING HOME,"NEAR GABDHI STATUE, GANDHI ROAD, PRODDATUR",Proddatur,516,356
516360004,CNR NURSING HOME,GANDHI ROAD PRODDUTUR PRODDATUR 516360 DIST KADAPA ANDHRA PRADESH,Proddatur,516,356
516360005,DR. S. V. R. HOSPITAL,"3/1471, OPP. SUPER BAZAR ROAD, GANDHI ROAD",Proddatur,516,356
516360006,JAYA VISHNU NURSING HOME,"5/1888, GEETHA ASHRAMAM ROAD, DIST KADDAPA",Proddatur,516,356
516360007,KALYANA CHAKRAVARTHY HOSPITALS,"3 / 1467 , HOLMESPET , PRODDATUR",Proddatur,516,356
516360008,KATHYA NURSING HOME,"8/399, SWAYAM SEVAK ROAD, PRODDATUR",Proddatur,516,356
516360009,LAKSHMI KISHORE HOSPITAL,"NO. 5/1895, GANDHI ROAD,GEETHA ASHRAM STREET,",Proddatur,516,356
516360010,LATHA MUTISPECIALITY HOSPITAL,"3 - 146 HOLMESPETA, PRODDATUR DISTRICT - KADAPA",Proddatur,516,356
516360011,ORTHOPAEDIC AND MATERNITY HOSPITAL,"DR.RAMALINGA REDDY HOSPITAL CAMPUS, HOLMESET, PRODDATUR",Proddatur,516,356
516360012,PRASAD NURSING HOME,SREERAMULAPETA,Proddatur,516,356
516360013,SHREE VEJA NURSING HOME,"8/700, OPP.POSINA COMPOUND, GANDHI ROAD,PRODDATUR",Proddatur,516,356
516360014,SIVA NURSING HOME,"4/626,GANDHI ROAD,PRODDATUR",Proddatur,516,356
516360015,SREE VEJA NURSING HOME,"8/699, GANDHI ROAD,",Proddatur,516,356
516360016,SRI SAI HOSPITALS,"3/1396, HOMES PET, PRODDATUR, NEAR GANDHI STATUE,PRODDATRU MUNICIPALITY,",Proddatur,516,356
516360017,SRI SWARNA HOSPITAL,"3/1470, OPP. CARE DIAGNOSTICS CENTRE, GANDHI ROAD, PRODDATUR (P.O.), DIST. KADAPA",Proddatur,516,356
516360018,SWARUP EYE HOSPITAL & LASER CENTER,"T. B. ROAD, DISTT. KADDAPA",Proddatur,516,356
516360019,VAATSALYA HOSPITAL,NAGADASTAGIRI HEALTHCARE COMPLES 3/1467 HOLMESPET PRODDATUR 516360 DIST KADAPA ANDHRA PRADESH,Proddatur,516,356
516360020,VIJAYA EYE HOSPITAL,"DR S VIJAYA M S, VIJAYA EYE HOSPITAL, 4/624, GANDHI ROAD, PRODDATUR",Proddatur,516,356
516360021,Medinova Diagnostic Cente,"H.No: 4-20, Nehru Street Gandhi Road, Proddatur",Proddatur,516,356
516360022,MOHAMMED ELYAS,"SAJIDA NURSING HOME, 3 1479 / 1 S R PETA, -",Proddatur,516,356
516360023,Proddatur Rainbow Diagnostic & Medical Center,"D.No: 4/623, Gandhi Road, Proddatur",Proddatur,516,356
516360024,Ravi Nursing Home,"21/8, Opp SBI Gandhi Road, Gandhi Road",Proddatur,516,356
516360025,Sree Rathnam Diagnostics,"5/398-399, Opp Raymond Shop, Gandhi Road",Proddatur,516,356
516360026,Subramanyam Clinical Lab,"D.No: 4/14, Nehru Road, -",Proddatur,516,356
516360027,NIKHIL NURSING HOME,HOLMESPET PRODDATUR KADAPA DIST,Proddatur,516,356
516390001,DINESH MEDICAL CENTRE,"BALARAPURAM, PULIVENDULA 516390 DIST YSR ANDHRA PRADESH",Pulivendula,516,356
516390002,D SADASIVA REDDY,"MONA SONA NURSING HOME, 1/ 3130 DR D S S REDDYS STREET, -",Pulivendla,516,356
516390003,Sree Harsha Clinical Lab,"Near Flower Market, -, -",Pulivendula,516,356
516434003,SRI THATI REDDY RAMALINGA REDDY NURSING HOME,"17/48, KAPU STREET JAMMALAMADUGU KADAPA 516434 DIST: KADAPA ANDHRA PRADESH",Kadapa,516,356
516434004,VENKATA SAI BARADWAJA HOSPITAL,"M D O OFFICE ROAD, JAMMALAMADUGU,KADAPA",Cuddapah,516,356
517001001,BABU NURSING HOME - CHITTOOR,"2-1254/1 , OFFICECERS LINE, KONGAREDDIPALLI",Chittoor,517,356
517001002,DR. AGARWALS EYE HOSPITAL LTD.,"22-339/2, OPP. SBI COLONY, KONGAREDDY PATTE, CHITOOR, ANDHRA PRADESH",Chittoor,517,356
517001003,DR. RAMALAKSHMI NURSING HOME,"NO.17-433, LAKSHMI COMPLEX, SUNDARAYYAR STREET,CHITTOOR, ANDHRA PRADESH",Chittoor,517,356
517001004,DR. V. K. R. NURSING HOME & SCAN CENTRE,"NO. 20-142/1, NEAR RAGHAVA THEATRE, NAIDU BUILDING, CHITTOOR",Chittoor,517,356
517001005,LAKSHMI HOSPITAL,"D.NO:17-284,,T.V.NAIDU ST,.",Chittoor,517,356
517001006,RAVI NURSING HOME ,2-55/1 MUNICIPAL OFFICE ROAD NEAR NEW RTC BUS STAND,Chittoor,517,356
517001007,S.M.CLINIC,"# 2-1250, OFFICERS LANE,,.",Chittoor,517,356
517001008,SREELATHA MODERN EYE HOSPITAL AND RESEARCH CENTRE,"2-63/1, OFFICERS LANE OPP: MUNICIPAL OFFICE OPP: MUNICIPAL OFFICE CHITTOOR 517001 DIST CHITTOOR ANDHRA PRADESH",Chittoor,517,356
517001009,SUJATHA NURSING HOME,"#2-1090, PADMAVATHI NAGAR, PILER, CHITTOOR DIST",Chittoor,517,356
517001010,Sri Venkateswara Asthama and Allergy Hospital,"D.No:17-99, Sundarayyar Street, Sundarayyar Street",Chittoor,517,356
517127001,RVS HOSPITALS & RESEARCH FOUNDATION,"RVS NAGAR TIRUPATI ROAD,PINCODE-517127",Chittoor,517,356
517129001,APOLLO HOSPITALS ARAGONDA,ARAGONDA THAVANAMPALLE MANDAL,Aragonda,517,356
517129002,Pavithra Diagnostic Laboratory,"17-95, Sundarayyar Street , Sundarayyar Street",Chittoor,517,356
517214001,G BASHA GARU,"NOBLE NURSING HOME, L B S ROAD, -",Piler,517,356
517214002,Sri Jhansi Hospital,"D.No: 2-157, Thirupathi Road, Thirupathi Road",Piler,517,356
517214003,SRI SRINIVASA NURSING HOME,"S V DELUX ROAD, -, -",Piler,517,356
517247001,BALAJI HOSPITAL,OPP:TN PETROL BUNK PUNGANUR PUNGANUR 517247 DIST CHITTOOR ANDHRA PRADESH,Punganur,517,356
517247002,VIJAYA NURSING HOME,GOKUL THEATER ROAD PUNGANUR PUNGANUR 517247 DIST CHITTOOR ANDHRA PRADESH,Punganur,517,356
517325001,BALAJI MULTI SPECIALITY HOSPITAL,"OPPOSITE R.T.C. BUS STAND, C.T.M. ROAD, MADANAPALLE- CHITTOOR (DIST)",Madanapalli,517,356
517325003,BHAVYAS CHILDREN HOSPITAL,R T C BUS STAND MADANPALLE -,Madanapalli,517,356
517325004,CHANDRA MOHAN'S NURSING HOME,14/2A CTM ROAD BESIDE ICICI BANK MADANAPALLI 517325 DIST CHITTOOR ANDHRA PRADESH,Madanapalli,517,356
517325006,DESAI HOSPITAL,"NO. 3-153-4-3-1, NEAR RTC BUS STAND,",Madanapalli,517,356
517325007,EMERGENCY HOSPITAL,"NEAR R.T.C.BUSSTAND,,C.T.M.ROAD.",Madanapalli,517,356
517325008,GUPTA NURSING HOME,"OPP.STATE BANK OF INDIA, MADANAPALLE, CHITTOOR DIST., ANDHRA PRADESH",Madanapalli,517,356
517325009,KATHASAGARAM HOSPITALS,"# 15-37, BURMA ST,,,C.T.M. ROAD .",Madanapalli,517,356
517325010,LEO HOSPITAL,"ANNAPURNA COMPLEX, TWO-TOWN POLICE STATION C T M ROAD, MADANAPALLE H O, MADANAPALLE",Madanapalli,517,356
517325011,M.V.L HOSPITAL,"C.T.M ROAD(OPP STATE BANK OF INDIA) MADANAPALLE, CHITTOOR",Madanapalli,517,356
517325012,MADANAPALLE HOSPITAL PVT LTD,"C.T.M ROAD, MADANAPALLE",Madanapalli,517,356
517325013,POPULAR NURSING HOME,"GANDHI ROAD,,GANDHI ROAD.",Madanapalli,517,356
517325014,RAMA ORTHOPAEDIC NURSING HOME,"IV-5-3, MARPOORI COLONY, MADANAPALLE",Madanapalli,517,356
517325015,SHANTHARAM HOSPITAL,"DEVI COMPLEX, OPP.SREENIVASA SUPER MARKET, C.T.M.ROAD, MADANAPALLE -517325",Madanapalli,517,356
517325016,SILOAM EYE CENTRE,"(A UNIT OF LVPEI ,HYDERABAD), BANGALORE ROAD, MADANPALLE,",Madanapalli,517,356
517325017,SILOAM ORTHOPAEDIC & TRAUMA CENTRE,"# 14-26, OLD ANDHRA BANK BUILDING,,C.T.M.ROAD.",Madanapalli,517,356
517325018,SRI KAVERI SPECIALITY HOSPITAL,"XVI-618,SESHAPPA BUNGALOW,SESHAPPA THOTA,OPP.A.D.S, PUNGANUR ROAD, MADANAPALLE,ANANTAPUR DIST, ANDHRA PRADESH",Madanapalli,517,356
517325019,USHA SPECIALITY HOSPITAL,"GANESH HOTEL COMPOUND , NEAR .R.T.C BUS STAND,MADANAPALLE",Madanapalli,517,356
517325020,VISWA ORTHOPAEDIC HOSPITAL,"D NO 11-70, PATEL ROAD CHITTOOR MADANAPALLI 517325 DIST CHITTOOR ANDHRA PRADESH",Madanapalli,517,356
517325021,Madanapalle Diagnostic Center,"14-65-C, -, C T M road",Madanapalli,517,356
517408001,SARASWATHI MATERNITY NURSING HOME,"BORUGULABATTI, THASILDHAR STREET NEWPET",Palamner,517,356
517408002,Sai X Ray & Laboratory,"# 2 Panchayat Complex, -, # 2 Panchayat Complex",Palamaner,517,356
517408003,SRI BALAJI NURSING HOME,"OLDPET , PALAMANER, OPP APSRTC BUS STAND NR CHURCH",Palamaner,517,356
517425001,P E S INSTITUTE OF MEDICAL SCIENCES & RESEARCH,"KUPPAM PALMANER ROAD, DIST - CHITTOOR",Kuppam,517,356
517425002,RATHNA CHILDRENS & GENERAL HOSPITAL,"PALACE ROAD, KUPPAM",Chittoor,517,356
517425003,SRI PRIYA NURSING HOME,"A P VAJRAVELUCHETTY STREET, A P VAJRAVELUCHETTY STREET KUPPAM 517425 DIST CHITTOOR ANDHRA PRADESH",Kuppam,517,356
517425004,PES Narayana Heart Centre,PES Medical college & research HospitalNalagam Palli,Kuppam,517,356
517501001,APOLLO MULTISPECIALITY HOSPITAL,"D.NO :10-15-189/I2, K.K. LAYOUT, TIRUPATI, CHITTOOR DIST",Chittoor,517,356
517501002,ASALATHA MEDICARE PVT LT,"10-15-76/10-3-206(U, REDDY & REDDY COLONY TIRUPATI-AP",Chittoor,517,356
517501003,BALAJI INSTITUTE OF SURGERY RESEARCH AND REHABILIT,TIRUPTI (B.I.R.R.D),Chittoor,517,356
517501004,BALAJI ORTHOPAEDIC AND TRAUMA HOSPITAL,"#413-7-939/H2/C,BOTH HOSPITAL BOTH HOSPITAL ROAD, TUDA ROAD TIRUPATI 517501 DIST CHITTOOR ANDHRA PRADESH",Tirupati,517,356
517501005,BHASKAR ALLERGY & CHEST HOSPITAL,"NO. 13-4-392/B5, TILAK ROAD, CHITOOR, TIRUPATI, ANDHRA PRADESH",Tirupati,517,356
517501006,CLINIC NISHA,"398A, DODDAPURAM STREET, TIRUPATI",Chittoor,517,356
517501007,DBR AND SK SUPER SPECIALITY HOSPITAL,"18-1-505, OPP V V MAHAL THEATER, MOSQUE ROAD, TIRUPATI HO, TIRUPATI",Tirupati,517,356
517501008,EYE CARE CENTRE & CONTACT LENS CLINIC,NEHRU NAGAR BEHIND JYOTHI TALKIES TIRUPATI (CHITTOOR),Chittoor,517,356
517501009,GAYATRI HOSPITAL,"# 10- 13, 484&485, V.V. MAHAL ROAD BESIDE BANK OF BARODA V.V.MAHAL ROAD",Tirupati,517,356
517501010,HARSHITHA HOSPITAL,"DOOR NO 568, REDDY AND REDDY COLONY, TIRUPATI HO, TIRUPATI -",Tirupati,517,356
517501011,LOTUS EMERGENCY HOSPTIAL,"6-1-175 A, OPP VARADARAJA SWAMY TEMPLE, VARADARAJA NAGAR, TIRUPATI HO",Tirupati,517,356
517501012,M S HOSPITAL,"D NO: 18-2-263, ROAD NO-1, ABBANNA COLONY NEAR : TIRUMALA BYE MASS ROAD",Tirupati,517,356
517501013,M.M HOSPITAL,"138/A, T.K STREET, ABOVE I.N.G VYSYA BANK BESIDES SRINIVASA THEATRE, TIRUPATI,CHITTOOR DIST, ANDHRA PRADESH",Chittoor,517,356
517501014,M/S SAPTHAGIRI EYE CARE CENTRE,"20-5-746 F, TIRUMALA BYE PASS ROAD, KARLAGUNTA",Tirupati,517,356
517501015,MANOHARI NURSING HOME,"548, R.R. COLONY,TIRUPATI-",Chittoor,517,356
517501016,MEGHANA HOSPITAL,"538,SECOND STREET,OPP.AGARALA ESWARA, DEGREE COLLEGE, REDDY & REDDY COLONY, TIRUPATI, ANDHRA PRADESH",Tirupati,517,356
517501017,MOTHER HOSPITAL,"6-2-145, OPPOSITE TO ANJANEYASWAMY TEMPLE, BHAVANI NAGAR, TIRUPATI ",Tirupati,517,356
517501018,NAVYA NETRALAYA EYE HOSPITAL,"# 349, NEAR TYAGARAJA MANDAPAM, K V LAYOUT, TIRUPATI HO, TIRUPATI ",Tirupati,517,356
517501019,NEELIMA MATERNITY NURSING HOME,"18-2-246 , ROAD NO-1 ABBANNA COLONY TIRUPATI",Chittoor,517,356
517501020,NIRMALA HOSPITALS,"# 18-2-73, F1, NEAR KORLAGUNTA JUNCTION, KORLAGUNTA MAIN ROAD, TIRUPATI ",Tirupati,517,356
517501021,OM CHILDREN SURGICAL SUPERSPECIALITY CENTRE,"# 10-13-482, OPPOSITE TO LANE TO MUNICIPAL OFFICE, REDDY AND REDDY COLONY, TIRUPATI HO,",Tirupati,517,356
517501022,PRAMEELA HOSPITAL,10 - 3 - 206 KOTAKOMMALA STREET TIRUPATI,Chittoor,517,356
517501023,PRASHANTH HOSPITAL,"410, OPPOSITE SRIDEVI COMPLEX, TILAK ROAD, TIRUPATI HO, TIRUPATI -",Tirupati,517,356
517501024,PURNA'S REMEDY HOSPITAL,"6-7-556,RHJARE RAMA HARE KRISHNA ROAD, BESIDE FEDARAL BANK TIRUPATHI",Tirupati,517,356
517501025,RAGHAVENDRA UROLOGICAL SUPER SPECIALITY HOSPITAL (RUSSH HOSPITAL),"10-14-576/6, 1ST STREET, 1ST STREET: OPP MUNCIPAL OFFICE REDDY & REDDY COLONY TIRUPATI 517501 DIST CHITTOOR ANDHRA PRADESH",Tirupati,517,356
517501026,RAMA NURSING HOME,"535, REDDY & REDDY COLONY , TIRUPATI",Chittoor,517,356
517501028,RAMYA HOSPITAL,"-4-566, NEHRU NAGAR, TIRUPATHI, CHITTOOR DIST",Chittoor,517,356
517501029,RAVI NEURO & EMERGENCY HOSPITAL,"# 576, OPPOSITE TO MUNCIPAL OFFICE OPPOSITE TO MUNCIPAL OFFICE, TIRUPATI",Chittoor,517,356
517501030,SAKTHI MEDICALS,"548, REDDY & REDDY COLONY,TIRUPATI-517501",Chittoor,517,356
517501031,SHYAMALA NURSING HOME,"101, SAROJINIDEAVI ROAD, TIRUPATI",Chittoor,517,356
517501032,SREE EMERGENCY & CRTICIAL CARE HOSPITAL,"D. NO-1/33, SREE RAM NAGAR, AKKARAM PALLI ROAD, TIRUPATI",Chittoor,517,356
517501033,SRI CHAKRA HOSPITALS,"10-13-496, , REDDY & REDDY COLONY, TIRUPATI",Chittoor,517,356
517501034,SRI PADMAVATHI MULTI SPECIALITY HOSPITAL,"708-4, R.S.GARDEN, R.S.GARDEN,OLD M.HOSPITAL ROAD, TIRUPATI HO",Tirupati,517,356
517501035,SRI RAMADEVI MULTI SUPER SPECIALITY HOSPITAL,"PLOT NO 82, NEAR AXIS BANK, SAIRAM STREET, BHAVANI NAGAR, TIRUPATI ",Tirupati,517,356
517501036,SRI SAI ORTHO CARE,"6-2-105, OLD MATERNITY ROAD, BESIDE RAJANNA PARK",Tirupati,517,356
517501037,SRI SAI SUDHA HOSPITALS,"521, REDDY&REDDY COLONY, TIRUPATI ",Tirupati,517,356
517501038,SRI SURAKSHA HOSPITAL,TIRUPATHI,Chittoor,517,356
517501039,SRI VENKATA SAI HRUDAYALAYA (THE HEART CARE CENTRE),"15-2-79, 80, NEAR G S TEMPLE, G S MADA STREET, TIRUPATHI HO",Tirupati,517,356
517501040,SRI VENKATESHWARA INSTITUTE OF MEDICAL SCIENCES,TIRUPATI,Chittoor,517,356
517501041,SRI VENKATESWARA HOSPITALS,"NO. 20-03-88G, SIVA JYOTHI NAGAR,",Tirupati,517,356
517501042,SRI VIGNESH HOSPITAL,"138, OPP SAIBABA TEMPLE, T K STREET, TIRUPATI HO, TIRUPATI ",Tirupati,517,356
517501043,SRINIVASA SUPER SPECIALITY HOSPITAL,"216, T.NAGAR, BEHIND THYAGARAJA MANDAPAM, TIRUPATI",Chittoor,517,356
517501044,SUGUNA NURSING HOME,"515,REDDY REDDY COLONY, TIRUPATI",Chittoor,517,356
517501045,SVISS HOSPITAL,"326,NETHAJI ROAD,TIRUPATHI",Chittoor,517,356
517501046,SWARANAMRUTHA HOSPITAL,"6-2-91, MATERNITY HOSPITAL ROAD, OPP S V BALA MANDIRAM SCHOOL, TIRUPATI",Chittoor,517,356
517501048,SWETHA CHILDRENS HOSPITAL,"NEAR NEW MUNICIPAL OFFICE, DEVENDRA THEATRE, 18-1-664, BHAVANI NAGAR , 2ND STREET",Chittoor,517,356
517501049,TRIVENI CHILD CARE HOSPITAL,"525,REDDY&REDDY COLONY,TIRUPATHI-",Chittoor,517,356
517501050,VAISHNAVI CHILDREN HOSPITAL,"575/1A, 1ST FLOOR, ABOVE VODAFONE SHOW ROOM, OPP. MUNICIPAL OFFICE, TILAK ROAD, TRIUPATI. [ANDHRA PRADESH]",Chittoor,517,356
517501051,VASAN EYE CARE HOSPITAL,"# 13-5-531, D/11, GAYATHRI TOWERS, TATA NAGAR, OPP BOTH HOSPITAL, TUDA OFFICE ROAD, TIRUPATI HO,",Tirupati,517,356
517501053,VENKATARAMANA HEART AND MATERNITY HOSPITAL,"10-13-533, OPP SAI SUDHA MULTI SPECIALITY HOSPITAL, REDDY AND REDDY COLONY, TIRUPATI HO, TIRUPATI -",Tirupati,517,356
517501054,VISION CARE CLINIC,"6-2-88, OLD MATERNITY HOSPITAL ROAD, TIRUPATI",Chittoor,517,356
517501055,S V Diagnostic,"19-5-599 A, Sri Mabbu Ramireddy Bidgs , Nr.V.V. Mahol Rd",Tirupati,517,356
517501056,The Apollo Clinic,"19-9-29/2 A, Sankarambadi Circle, Tiruchanoor Road, Tiruchanoor Road, Tirupati",Tirupati,517,356
517502001,ELITE HOSPITAL,"PLOT NO 10-14-576/6/1, REDDY AND REDDY COLONY,OPP MUNICIPAL OFFICE, TIRUPATHI HO, TIRUPATI ",Tirupati,517,356
517502002,MAHA HOSPITALS,13-7-936/6 TUDA ROAD,Tirupati,517,356
517502003,VENNELA SUPER SPECIALITY EYE & DENTAL HOSPITAL,"502-B, 1ST FLOOR, OPP SBI, K T ROAD, TIRUPATHI HO, TIRUPATI ",Tirupati,517,356
517505001,RADHA NARAYAN HOSPITAL FOR WOMEN AND CHILDREN,"19-4-395, BAIRAGIPATTEDA NORTH, TIRUPATHI",Chittoor,517,356
517507001,MANASA KIDNEY FOUNDATION,"K. T. ROAD, TIRUPATI",Chittoor,517,356
517507002,RUSHH HOSPITAL,"V.V.MAHAL ROAD, TIRUPATHI",Chittoor,517,356
517507003,S V POLY CLINIC,"140, T.NAGAR OPP.BHAVANI NAGAR ANJANEYASWAMY TEMPLE",Tirupati,517,356
517507004,SNEHA SUPER SPECIALITY HOSPITAL,"SAROJINI DEVI LAYOUT, RUPA HOSPITAL ROAD, TRIPATI",Chittoor,517,356
517507005,SWARNA E.N.T SUPER SPECIALITY HOSPTIAL,"6-1-12A, BESIDE OLD MATERNITY HOSPITAL, TIRUPATI",Tirupati,517,356
517507007,Amrutha Diagnostics,"Old Maternity Hospital Road, D.No: 6-1-12A, Chittor Dist.",Tirupati,517,356
517507008,SAGAR HOSPITAL,"151 Sai Ram Street, T.Nagar, Tirupati",Tirupati,517,356
517507009,Tirupati Diagnostic Center,".-, Kotakommala Layout , Kotakommala Layout",Tirupati,517,356
517583001,SRI SAI NURSING HOME,"3/260, KABU STREET,UPSTAIRS OF BANK OF INDIA, PUTTUR,",Chittoor,517,356
517590001,C.S.I. HOSPITAL,"NAGARI-517590, CHITTOOR DIST",Chittoor,517,356
517644001,ANNAPURNA HOSPITAL ( RAMARAO HOSPITAL),"# 6/420, BABU AGRAHARAM,,BABU AGRAHARAM.",Srikalahasti,517,356
517644002,CHAITANYA CHILDRENS HOSPITAL,"DOOR NO-7/370, NAGARCHIPALEM, SRIKALAHASTI-517644",Chittoor,517,356
517644003,ESWARI NURSING HOME,"# 7-723, ,,KOTHAPET.",Srikalahasti,517,356
517644004,SAI KANTHI EYE HOSPITAL,"Kotha Pet, Srikalahasti HO, Srikalahasti ",Srikalahasti,517,356
517644005,VANI PRIYA HOSPITAL,"V R TEMPLE STREET, NEHRU ROAD,",Srikalashati,517,356
517644006,Chandra Diagnostic Centre,"3-547 Jain Complex, Nagari Street, Nagari Street",Srikalahasti,517,356
517644007,KONTAPURAM JANARDHAN,"NIKHILA NURSING HOME, 3 841 NAGARI STREET, -",Srikalahasti,517,356
518001001,C N HOSPITALS,BIRLA COMPOUND B CAMP KURNOOL,Kurnool,518,356
518001002,DR.BETHUNE NURSING HOME,"Mm Road, Ongole Ho, Ongole ",Kurnool,518,356
518001003,K M HOSPITAL,"11/94, Osmania College Road, Kurnool Ho, KURNOOL",Kurnool,518,356
518001004,M.H HOSPITAL,"40/844,OPP CHILDRENS PARK,KURNOOL",Kurnool,518,356
518001005,MURTHY ORTHO HOSPITAL,"H.NO. 125-15-B2, BYPASS ROAD , NANDYAL",Kurnool,518,356
518001006,NEW BALAJI SUPER SPECIALITY HOSPITAL,"43/19-20, N.R.PETA",Kurnool,518,356
518001007,SRI RAJA RAGHAVENDRA NURSING HOME,"PULLA REDDY STREET, PULIVENDULA",Kurnool,518,356
518001008,SRI VAMSI KRISHNA HOSPITAL,40/ 2A -J-4-A-1 ASHOK NAGAR NEAR K.C CANAL BRIDGE KURNOOL,Kurnool,518,356
518001009,ST. THERESA HOSPITAL,"43-5, Near St Josephs English Medium School, N R Peta, Kurnool ",Kurnool,518,356
518001010,VIJAYA SUPER SPECIALITY HOSPITAL,NANDIKOTKUR KORNOOL,Kurnool,518,356
518001011,RENUKA MULTY SPECIALITY HOSPITAL,"D.NO.43/10 1ST LINE, KURNOOL, PIN-518001",Kurnool,518,356
518001012,Sgr Hospital,"The Neuro And Critical Care Unitgipson Colony, KURNOOL, PIN-518001",Kurnool,518,356
518002001,ADITHYA TEST TUBE BABY CENTRE,"46/679-1-B, BUDHAWARPET, NEAR HOTEL LAKSHMINIVAS, KURNOOL",Kurnool,518,356
518002002,AMMA HOSPITAL,"Plot No 87/654-1, Madhavi Nagar, Near Shiva Ramalayam, Nandyal Road, Kurnool Ho, Kurnool ",Kurnool,518,356
518002003,APPLE ORTHOPAEDIC HOSPITAL,"40/37-J-1, OPP.INDIAN BANK,BELLARY ROAD,NEAR MOURVA INN.",Kurnool,518,356
518002004,GOWRI GOPAL HOSPITAL PVT LTD,# 46-87 BUDHAWARA PETA KURNOOL 518002 DIST KURNOOL ANDHRA PRADESH,Kurnool,518,356
518002005,KURNOOL HEART & BRAIN CENTRE,"46-1-15,B-4, SAPTHAGIRI NAGAR , NEAR NEW AYYAPPA SWAMY TEMPLE,A-CAMP EXT.KURNOOL",Kurnool,518,356
518002006,MODERN EYE HOSPITAL & RESEARCH CENTRE,"#50-760-A-127-2-A, CPR MANSION , BEHIND SATYANARAYAN SWAMY TEMPLE, GAYATHRI ESTATE, KURNOOL",Kurnool,518,356
518002007,R V HOSPITAL,BESIDE SANGEETH TEATHERBALJI COMPLEX NANDYAL,Kurnool,518,356
518002008,SREE ASWINI HOSPITAL,"50-760-A85-4, NEAR GOVT.HOSPITAL,GAYATRI ESTATE,",Kurnool,518,356
518002009,SRI VIJAYA DURGA CARDIAC CENTRE,"OPP. GOVT.GENL. HOSPITAL, NEXT TO SBI LANE, BUDHAWARAM PETA, KURNOOL",Kurnool,518,356
518002010,SURYA HOSPITAL,"NEAR NEW AYAPPA SWAMY TEMPLE,JOHRAPURAM ROAD, SAPTAGIRI NAGAR",Kurnool,518,356
518002011,SUSEELA NETRALAYA & MATERNITY HOSPITAL,"PLOT NO.46/89/11, LAXMI GANESH NAGAR, NEAR WOOD LANDS HOTEL, BUDHAWAR PETA, KURNOOL, ANDHRA PRADESH",Kurnool,518,356
518002012,VIJAYA HOSPITAL,"REVENUE COLONY, NANDYAL ROAD, KURNOOL, ANDHRA PRADESH",Kurnool,518,356
518002013,VISWA BHARATHI SUPER SPECIALITY HOSPITAL,50/760 - A5 GAYATHRI ESTATE KURNOOL 518002 DIST KURNOOL ANDHRA PRADESH,Kurnool,518,356
518002014,A J Hospital,"Mission Compound,Kottaram, Kottaram, Mission Compound",Kayamkulam,518,356
518002015,New Lab Diagnosis,"# 46-281, Opp: Balasaraswathi Vidya Peetam, Budhavarpet",Kurnool,518,356
518002016,Sahay Diagnostic Center,"Nandyal Raod, Madhava Nagar, -",Kurnool,518,356
518002017,Vasan Eye Care Hospital - Kurnool,"46/87/57-1Kami Setty AcradeWoodland Compound, Bhudwarapet",Kurnool,518,356
518003001,AAYUSHMAN THE FAMILY HOSPITAL,"SRIRANGAM ESTATE,D.NO. 45/142 , A1, NEAR VENKATESHWARA SWAMY TEMPLE, KURNOOL, ANDHRA PRADESH",Kurnool,518,356
518003002,NEW NOBLE SUPER SPECIALITY HOSPITAL,"43-70, Near N R Peta Post Office, N R Peta, Kurnool",Kurnool,518,356
518003003,PADMA CHANDRA SUPER SPECIALITY HOSPITAL,OPP. GOVT. MEDICAL COLLEGE BUDHAWARA PET KURNOOL,Kurnool,518,356
518004002,BANGALORE SUPER-SPECIALITY HOSPITAL,"40-447-23,GIPSON COLONY, OPP, STBC COLLEGE KURNOOL A.P",Kurnool,518,356
518004003,DEEPAK TEJ HOSPITAL,"DHARMAPOTA ROAD, KURNOOL-518004",Kurnool,518,356
518004004,GVR Children’s Hospital,"43/48, 2ND LANE NR PETA NR PETA KURNOOL 518004 DIST KURNOOL ANDHRA PRADESH",Kurnool,518,356
